"id" "start" "end" "sex" "cod" "dx_fu" "dx_event" "rate" "rate0" "rate_DK_std" "HR" "CI_left" "CI_right"
10471 "F69" "F69" "Males" "All" 50262738.5404072 671 0.0255444646990651 0.0101229462376182 0.00487384424988243 5.30091428656726 4.65134985476302 6.04119086951899
10471 "F69" "F69" "Males" "Natural" 50262738.5404072 671 0.018619076491763 0.00959177740807782 0.00436922239687901 4.31442763655552 3.70197451507739 5.02820474729413
10471 "F69" "F69" "Males" "External" 50262738.5404072 671 0.00692538820730208 0.000531168829540335 0.000504621853003423 13.7780641098619 10.7151906492708 17.7164417161706
10471 "F69" "F69" "Females" "All" 51379296.2185942 812 0.0192311392817059 0.01021886321226 0.0047900956242695 4.06186093958907 3.53968828782523 4.66106418164188
10471 "F69" "F69" "Females" "Natural" 51379296.2185942 812 0.0158206909361817 0.0098742107685079 0.00457375892727695 3.49968730707932 3.00708463923818 4.07298520550953
10471 "F69" "F69" "Females" "External" 51379296.2185942 812 0.00341044834552419 0.00034465244375207 0.000216336696992549 15.9542032619105 11.5012016119318 22.1313050853998
10472 "F70" "F70" "All" "All" 101497696.61709 14817 0.0109528216095973 0.0101724475964724 0.00287588534328563 3.87586715239352 3.7002649170354 4.05980288434016
10472 "F70" "F70" "All" "Natural" 101497696.61709 14817 0.0101281529440671 0.00973531452371528 0.00263494082049081 3.90219219553158 3.71854874855259 4.09490501819953
10472 "F70" "F70" "All" "External" 101497696.61709 14817 0.00082466866553019 0.000437133072757136 0.000240944522794818 3.53320056824984 2.9827082514746 4.18529242654199
10472 "F70" "F70" "All" "Air_not_adjust" NA NA 0.010950645906486 0.01033189219217 0.00287673201096626 3.87247677230379 3.69697653120055 4.05630823606082
10472 "F70" "F70" "All" "Air_adjusted" NA NA 0.010950645906486 0.01033189219217 0.00287673201096626 3.87401898492748 3.69815796568603 4.05824284274305
10472 "F70" "F70" "Males" "All" 50173010.952751 8964 0.00932656344602207 0.0101272176086562 0.0026097850023335 3.63185156161445 3.40403607865406 3.87491362042693
10472 "F70" "F70" "Males" "Natural" 50173010.952751 8964 0.00844363524166525 0.00959561706299396 0.00231140474118878 3.71279118856262 3.46851072627993 3.97427584854344
10472 "F70" "F70" "Males" "External" 50173010.952751 8964 0.000882928204356823 0.000531600545662241 0.000298380261144714 3.00946056545055 2.43692707726509 3.71650550379467
10472 "F70" "F70" "Females" "All" 51324685.6643386 5853 0.0134118296450559 0.0102166626685127 0.00327824635293066 4.15819050584847 3.891090607397 4.44362520113483
10472 "F70" "F70" "Females" "Natural" 51324685.6643386 5853 0.0126752531885768 0.00987187731287061 0.00312414839932655 4.12418791292552 3.85196035498867 4.41565446515893
10472 "F70" "F70" "Females" "External" 51324685.6643386 5853 0.000736576456479042 0.000344785355642139 0.000154097953604108 4.84817936680831 3.65021198881236 6.43930907157901
10473 "F71" "F71" "All" "All" 101586238.624852 6288 0.0177886933772295 0.0101680701439742 0.0041162382318933 4.40501445870797 4.17486204901141 4.64785474433129
10473 "F71" "F71" "All" "Natural" 101586238.624852 6288 0.0167642136539336 0.00973074713052885 0.00383296951559054 4.45315374338864 4.21368374462052 4.70623318315556
10473 "F71" "F71" "All" "External" 101586238.624852 6288 0.00102447972329594 0.000437323013445362 0.000283268716302751 3.71360514832922 2.96918306895205 4.64466584829498
10473 "F71" "F71" "All" "Air_not_adjust" NA NA 0.0177983217088807 0.010327279779761 0.00411816204798261 4.40468047189086 4.17454422207627 4.64750378181579
10473 "F71" "F71" "All" "Air_adjusted" NA NA 0.0177983217088807 0.010327279779761 0.00411816204798261 4.40237089379512 4.17209995022981 4.6453511942989
10473 "F71" "F71" "Males" "All" 50227480.7374654 3743 0.016793002456648 0.0101197988140555 0.00415277788231473 4.10544112027798 3.81971613818347 4.41253909513937
10473 "F71" "F71" "Males" "Natural" 50227480.7374654 3743 0.0154994874025548 0.0095881774862894 0.00379318705393037 4.15013528659729 3.84994602552861 4.47373100372105
10473 "F71" "F71" "Males" "External" 50227480.7374654 3743 0.00129351505409316 0.000531621327766149 0.000359590828384362 3.64068479994497 2.80694025508865 4.72207621395623
10473 "F71" "F71" "Females" "All" 51358757.8873868 2545 0.019199766539524 0.010215278203386 0.00406445497365167 4.81338476845004 4.4420012866889 5.21581859928208
10473 "F71" "F71" "Females" "Natural" 51358757.8873868 2545 0.0185565582802435 0.0098701763993497 0.00388934842074908 4.86238737526948 4.48103951378916 5.2761889098335
10473 "F71" "F71" "Females" "External" 51358757.8873868 2545 0.000643208259280536 0.000345101804036286 0.000175106552902594 3.73493310223437 2.40845127881798 5.79198981555164
10474 "F72" "F72" "All" "All" 101627159.335399 2945 0.0275705838625439 0.0101678429935222 0.00486394319954109 5.77219689890145 5.41522132896261 6.1527045739551
10474 "F72" "F72" "All" "Natural" 101627159.335399 2945 0.0264023387836226 0.00973033199458476 0.00454992301490321 5.90631124011192 5.53330884482772 6.30445786478751
10474 "F72" "F72" "All" "External" 101627159.335399 2945 0.00116824507892135 0.000437510998937391 0.000314020184637878 3.79370253592205 2.7821485993708 5.17304465128724
10474 "F72" "F72" "All" "Air_not_adjust" NA NA 0.0276011081084246 0.0103269831501709 0.00486886562353445 5.77221725713563 5.41523952805855 6.15272729690676
10474 "F72" "F72" "All" "Air_adjusted" NA NA 0.0276011081084246 0.0103269831501709 0.00486886562353445 5.80658890287335 5.44710915659984 6.18979236832812
10474 "F72" "F72" "Males" "All" 50251697.1146792 1732 0.0278091299236701 0.0101186632331959 0.00533238912900953 5.28369581575689 4.8604837488937 5.74375780595937
10474 "F72" "F72" "Males" "Natural" 50251697.1146792 1732 0.0263481430255063 0.00958674089952823 0.00492207081146628 5.42625923940889 4.98024640111906 5.91221537284866
10474 "F72" "F72" "Males" "External" 50251697.1146792 1732 0.00146098689816383 0.000531922333667648 0.000410318317543247 3.58608604352475 2.49135505204053 5.16185483118115
10474 "F72" "F72" "Females" "All" 51375462.2207201 1213 0.0272415282316058 0.0102159470165959 0.00421775868425749 6.59269282717294 5.97093242255245 7.27919789366462
10474 "F72" "F72" "Females" "Natural" 51375462.2207201 1213 0.0264770975924536 0.00987078223883067 0.00403657424099275 6.69794599464867 6.05765187082966 7.4059192412927
10474 "F72" "F72" "Females" "External" 51375462.2207201 1213 NA NA NA NA NA NA
10475 "F73" "F73" "All" "All" 101650512.428617 984 0.0381213163235926 0.0101707111484166 0.00413999007914541 9.4433921521817 8.57684340328299 10.3974913784426
10475 "F73" "F73" "All" "Natural" 101650512.428617 984 0.0365597202332286 0.00973307439738458 0.00383145757650164 9.77953658540508 8.86409702527448 10.7895181598957
10475 "F73" "F73" "All" "External" 101650512.428617 984 NA NA NA NA NA NA
10475 "F73" "F73" "All" "Air_not_adjust" NA NA 0.0379683578292894 0.0103298928435804 0.00414291115604586 9.39677512549401 8.53251774631822 10.3485729985389
10475 "F73" "F73" "All" "Air_adjusted" NA NA 0.0379683578292894 0.0103298928435804 0.00414291115604586 9.47102740079425 8.59892647991452 10.431576573671
10475 "F73" "F73" "Males" "All" 50265494.4580058 533 0.0386632886000314 0.010122212175294 0.00476581847506393 8.27943011342007 7.28335654280507 9.41172694212309
10475 "F73" "F73" "Males" "Natural" 50265494.4580058 533 0.0370110113094318 0.00959005785574688 0.00434166852074501 8.71039496060886 7.64081207679162 9.92970113742917
10475 "F73" "F73" "Males" "External" 50265494.4580058 533 NA NA NA NA NA NA
10475 "F73" "F73" "Females" "All" 51385017.9706116 451 0.0374427638135797 0.0102181534761805 0.00335644920934623 11.4153119730772 9.86726625968299 13.2062259204573
10475 "F73" "F73" "Females" "Natural" 51385017.9706116 451 0.0359947011246568 0.0098729750428452 0.0031926704430946 11.5398683866967 9.94602892377065 13.389118753115
10475 "F73" "F73" "Females" "External" 51385017.9706116 451 NA NA NA NA NA NA
10476 "F78" "F78" "All" "All" 101643070.023849 1888 0.0171861592351934 0.0101724396927149 0.00401352507967742 4.34719236017415 3.89258073414052 4.85489774190366
10476 "F78" "F78" "All" "Natural" 101643070.023849 1888 0.0158221783435114 0.0097348496042852 0.00372768691862583 4.3060556789069 3.8378212513412 4.83141717540035
10476 "F78" "F78" "All" "External" 101643070.023849 1888 0.00136398089168201 0.000437590088429677 0.000285838161051588 4.85292140450224 3.27835099625419 7.18374761737988
10476 "F78" "F78" "All" "Air_not_adjust" NA NA 0.0170806990420671 0.0103316673744877 0.00401417306791683 4.31867174344402 3.86567970213841 4.82474676246573
10476 "F78" "F78" "All" "Air_adjusted" NA NA 0.0170806990420671 0.0103316673744877 0.00401417306791683 4.28948542275575 3.83750229439599 4.79470337226994
10476 "F78" "F78" "Males" "All" 50261531.5113107 999 0.0168743516927881 0.0101243035120306 0.00389617371480834 4.37400636352678 3.76170589416877 5.08597221750648
10476 "F78" "F78" "Males" "Natural" 50261531.5113107 999 0.0148773869954167 0.00959230619328629 0.00352321823638227 4.26629634656363 3.6333092498645 5.00956105439717
10476 "F78" "F78" "Males" "External" 50261531.5113107 999 0.00199696469737137 0.000531997318744311 0.00037295547842607 5.39593473358572 3.48001519905647 8.36666220797281
10476 "F78" "F78" "Females" "All" 51381538.5125384 889 0.0175617908783948 0.0102195266082168 0.00415489717631644 4.30220046198932 3.65788071618403 5.06001432284266
10476 "F78" "F78" "Females" "Natural" 51381538.5125384 889 0.0169603596839292 0.00987428587558141 0.00397400843638609 4.34259573313585 3.68171662168392 5.12210461565194
10476 "F78" "F78" "Females" "External" 51381538.5125384 889 NA NA NA NA NA NA
10477 "F79" "F79" "All" "All" 101529772.630451 10599 0.0205810252230931 0.0101602118597733 0.00407439964556562 5.14494643632232 4.95443594535267 5.342782533591
10477 "F79" "F79" "All" "Natural" 101529772.630451 10599 0.0195326009038658 0.00972324643721219 0.00379656462709227 5.23722501604684 5.0382747709803 5.44403136301557
10477 "F79" "F79" "All" "External" 101529772.630451 10599 0.00104842431922733 0.000436965422561124 0.000277835018473347 3.8545516354575 3.26077018305907 4.55645981664049
10477 "F79" "F79" "All" "Air_not_adjust" NA NA 0.0205612826746474 0.0103194011678281 0.0040774496854215 5.13540538047229 4.94507427459497 5.33306214575387
10477 "F79" "F79" "All" "Air_adjusted" NA NA 0.0205612826746474 0.0103194011678281 0.0040774496854215 5.12030751032712 4.93046154872053 5.3174634344559
10477 "F79" "F79" "Males" "All" 50196859.4956359 5984 0.0198561426466915 0.0101111704018879 0.00426004303581328 4.73946428788258 4.50380695580354 4.98745216136971
10477 "F79" "F79" "Males" "Natural" 50196859.4956359 5984 0.0186778954768271 0.00957984234136814 0.00389967070415564 4.87189269218171 4.62234697770428 5.1349105808413
10477 "F79" "F79" "Males" "External" 50196859.4956359 5984 0.00117824716986436 0.000531328060519778 0.000360372331657646 3.31505998261403 2.68853342110215 4.08759013448446
10477 "F79" "F79" "Females" "All" 51332913.1348155 4615 0.0215318598793744 0.0102081679764361 0.00383088962766275 5.73293451142464 5.42028572700344 6.06361726440826
10477 "F79" "F79" "Females" "Natural" 51332913.1348155 4615 0.0206537253002808 0.00986347684321462 0.00366131950665949 5.75416710058963 5.43395889889995 6.09324428791888
10477 "F79" "F79" "Females" "External" 51332913.1348155 4615 0.000878134579093571 0.000344691133221493 0.000169570121003256 5.27373410314014 3.99410336005189 6.96333291441462
10478 "F80" "F80" "All" "All" 101580447.886361 7216 0.00408890136270058 0.0101785532699824 0.00127155645284827 3.28628914485468 2.95038331537692 3.66043838687111
10478 "F80" "F80" "All" "Natural" 101580447.886361 7216 0.00380477830728634 0.00974067372794928 0.0011298041449761 3.41119904987861 3.05054346947954 3.81449373671046
10478 "F80" "F80" "All" "External" 101580447.886361 7216 0.00028412305541424 0.000437879542033129 0.000141752307872172 2.13607355484615 1.41799719900028 3.21778508090846
10478 "F80" "F80" "All" "Air_not_adjust" NA NA 0.00409134340176221 0.0103379752477763 0.00127205556894662 3.28386427891589 2.94819784973305 3.65774793686802
10478 "F80" "F80" "All" "Air_adjusted" NA NA 0.00409134340176221 0.0103379752477763 0.00127205556894662 3.24862473608912 2.91608054173306 3.61909162826414
10478 "F80" "F80" "Males" "All" 50212057.3102627 5131 0.0027904130525004 0.0101343387875086 0.00105467379297309 2.71070791858912 2.327722115505 3.15670731096165
10478 "F80" "F80" "Males" "Natural" 50212057.3102627 5131 0.00257188672911181 0.00960167788029391 0.000896594813190112 2.93325114857474 2.50308874879638 3.43733809068987
10478 "F80" "F80" "Males" "External" 50212057.3102627 5131 NA NA NA NA NA NA
10478 "F80" "F80" "Females" "All" 51368390.5760985 2085 0.00768820753925386 0.0102217724579503 0.00187273791219904 4.15363639426869 3.56565086722027 4.83858233412609
10478 "F80" "F80" "Females" "Natural" 51368390.5760985 2085 0.00722225556717787 0.00987654069574966 0.0017762418385105 4.11346973713643 3.51413428009959 4.81502183173767
10478 "F80" "F80" "Females" "External" 51368390.5760985 2085 NA NA NA NA NA NA
10479 "F81" "F81" "All" "All" 101605236.517202 5459 0.00156688993030164 0.0101784616172308 0.000564982856107875 2.95275229307043 2.3950801476814 3.6402732128497
10479 "F81" "F81" "All" "Natural" 101605236.517202 5459 0.00113955631294664 0.00974069874668754 0.000375302213060908 3.15722451780962 2.4704189347929 4.03497014837032
10479 "F81" "F81" "All" "External" 101605236.517202 5459 0.000427333617354991 0.000437762870543288 0.000189680643046967 2.40814471965713 1.61227229703981 3.59688682951384
10479 "F81" "F81" "All" "Air_not_adjust" NA NA 0.00156738029950223 0.0103378453516959 0.000564902660066255 2.94140146218286 2.38582809539199 3.62634784058486
10479 "F81" "F81" "All" "Air_adjusted" NA NA 0.00156738029950223 0.0103378453516959 0.000564902660066255 2.94570963533153 2.38931284391525 3.631673967594
10479 "F81" "F81" "Males" "All" 50232241.8597051 3517 0.00127210760225996 0.0101325758348901 0.000618170935060077 2.11295319382401 1.60061453770435 2.78928567379771
10479 "F81" "F81" "Males" "Natural" 50232241.8597051 3517 0.000788706713401177 0.00960024840911672 0.000380601947766573 2.14878959401481 1.51054030730857 3.05671864365755
10479 "F81" "F81" "Males" "External" 50232241.8597051 3517 NA NA NA NA NA NA
10479 "F81" "F81" "Females" "All" 51372994.6574968 1942 0.00225420852154498 0.0102233284919737 0.000440968788713714 5.29443877181843 3.85068485591024 7.27950558340567
10479 "F81" "F81" "Females" "Natural" 51372994.6574968 1942 0.00195760213713117 0.00987803034226945 0.000362945277636522 5.6146170587508 3.99010702311322 7.90052109725603
10479 "F81" "F81" "Females" "External" 51372994.6574968 1942 NA NA NA NA NA NA
10480 "F82" "F82" "All" "All" 101631572.098825 2746 0.00124050229785506 0.0101763259058349 0.000408331523135408 3.50356807217815 2.53767632976179 4.83709805400531
10480 "F82" "F82" "All" "Natural" 101631572.098825 2746 0.000972285584805317 0.00973851904049652 0.000299812227565102 3.71419957237771 2.58039359893029 5.34619155355588
10480 "F82" "F82" "All" "External" 101631572.098825 2746 NA NA NA NA NA NA
10480 "F82" "F82" "All" "Air_not_adjust" NA NA 0.00124494423176348 0.0103356168090596 0.000407873655391234 3.51131752939894 2.54326014357388 4.84785279375258
10480 "F82" "F82" "All" "Air_adjusted" NA NA 0.00124494423176348 0.0103356168090596 0.000407873655391234 3.48666341849114 2.52540540757727 4.813809995563
10480 "F82" "F82" "Males" "All" 50249434.0730818 1931 0.00113057520387798 0.0101296066192449 0.000318120687071854 4.02075060588498 2.714394877961 5.95581562800041
10480 "F82" "F82" "Males" "Natural" 50249434.0730818 1931 0.000904460163102386 0.00959718271251813 0.000190269225919142 5.69521196232272 3.67017620552954 8.83757004552427
10480 "F82" "F82" "Males" "External" 50249434.0730818 1931 NA NA NA NA NA NA
10481 "F83" "F83" "All" "All" 101549837.060461 11843 0.000788801415679881 0.010184014371035 0.000333002856072745 2.63420908665719 2.13543041219586 3.24948894264921
10481 "F83" "F83" "All" "Natural" 101549837.060461 11843 0.000484037232349018 0.00974611115732996 0.000196737644461519 2.67793833786935 2.04905954158888 3.4998269185822
10481 "F83" "F83" "All" "External" 101549837.060461 11843 0.000304764183330863 0.000437903213705049 0.000136265211611226 2.45274160281382 1.74875700602456 3.44012424221804
10481 "F83" "F83" "All" "Air_not_adjust" NA NA 0.000780305963625899 0.0103435996886713 0.000332892708872114 2.58987871591291 2.09691837325715 3.19872811869159
10481 "F83" "F83" "All" "Air_adjusted" NA NA 0.000780305963625899 0.0103435996886713 0.000332892708872114 2.58843943832612 2.0957588297344 3.19694166658058
10481 "F83" "F83" "Males" "All" 50189187.3948948 8230 0.000704231200782671 0.0101411086016462 0.000320674252693793 2.34884051642791 1.81280396950078 3.0433802354993
10481 "F83" "F83" "Males" "Natural" 50189187.3948948 8230 0.000327831765881588 0.00960856361761006 0.000158087454977489 2.29845418821445 1.57301153378926 3.35845703724402
10481 "F83" "F83" "Males" "External" 50189187.3948948 8230 0.000376399434901083 0.000532544984036118 0.000162586797716304 2.41209521375204 1.69172176822231 3.43921998847326
10481 "F83" "F83" "Females" "All" 51360649.6655663 3613 0.00102731458585099 0.0102259415217662 0.000367773186020117 2.93497517519416 2.05103529711099 4.19986886190572
10481 "F83" "F83" "Females" "Natural" 51360649.6655663 3613 0.000924583127265892 0.00988052143624311 0.000305742679304514 3.19843350758641 2.19250032512128 4.66589527273418
10481 "F83" "F83" "Females" "External" 51360649.6655663 3613 NA NA NA NA NA NA
10482 "F84" "F84" "All" "All" 101339665.429568 42288 0.00208247019090621 0.0101993922677627 0.000610216537656993 3.6983780368773 3.42647180255698 3.99186127650293
10482 "F84" "F84" "All" "Natural" 101339665.429568 42288 0.00169705779736536 0.00976146897472756 0.000457701629584533 3.92769351631772 3.60996114138108 4.2733912510267
10482 "F84" "F84" "All" "External" 101339665.429568 42288 0.000385412393540851 0.000437923293035181 0.000152514908072459 2.79696072587376 2.33913348993309 3.34439626286743
10482 "F84" "F84" "All" "Air_not_adjust" NA NA 0.00207734668385478 0.0103596142059315 0.000610339456492679 3.67742373331886 3.40658973843625 3.96978983462347
10482 "F84" "F84" "All" "Air_adjusted" NA NA 0.00207734668385478 0.0103596142059315 0.000610339456492679 3.67579455518379 3.40485380250593 3.96829537937121
10482 "F84" "F84" "Males" "All" 50027235.0474287 30295 0.00187465466653692 0.0101659426014219 0.000621793754646529 3.18518821072025 2.90353300687543 3.4941651821031
10482 "F84" "F84" "Males" "Natural" 50027235.0474287 30295 0.00149808648024566 0.00963289295407041 0.000443283453256596 3.58198021557734 3.23074285614168 3.97140312185367
10482 "F84" "F84" "Males" "External" 50027235.0474287 30295 0.000376568186291259 0.000533049647351451 0.000178510301389933 2.20234621850073 1.78967992453033 2.7101655439407
10482 "F84" "F84" "Females" "All" 51312430.3821394 11993 0.00273825274503379 0.0102320041379827 0.000573683478107522 4.99625072035884 4.36475814767941 5.71910754641881
10482 "F84" "F84" "Females" "Natural" 51312430.3821394 11993 0.00232493157597209 0.00988682461972382 0.000503199618855992 4.84433779629894 4.18431706610588 5.60846807588854
10482 "F84" "F84" "Females" "External" 51312430.3821394 11993 0.000413321169061705 0.000345179518258896 7.04838592515306e-05 6.13554572230497 4.31734845342463 8.71945401595601
10483 "F88" "F88" "All" "All" 101643488.621349 2330 0.00273588568900163 0.0101750147897105 0.000676911904031262 4.1845208378257 3.1620917566022 5.53754159904991
10483 "F88" "F88" "All" "Natural" 101643488.621349 2330 0.00228921047447075 0.00973725925215951 0.000541751024309211 4.33725268470837 3.19335616373784 5.89090595800961
10483 "F88" "F88" "All" "External" 101643488.621349 2330 NA NA NA NA NA NA
10483 "F88" "F88" "All" "Air_not_adjust" NA NA 0.00268125590588279 0.0103342813981465 0.000676959605707694 4.08629057200209 3.07888848959664 5.42331126809362
10483 "F88" "F88" "All" "Air_adjusted" NA NA 0.00268125590588279 0.0103342813981465 0.000676959605707694 4.08177979728212 3.07547095233064 5.41735772235941
10483 "F88" "F88" "Males" "All" 50259469.2392694 1401 0.00248396360915776 0.0101274845855774 0.000617494325505399 4.13749021876544 2.89187646093175 5.91962538567919
10483 "F88" "F88" "Males" "Natural" 50259469.2392694 1401 0.00198717088732621 0.00959518688317549 0.000452750963295862 4.51856124690365 3.02794344416135 6.74299111543494
10483 "F88" "F88" "Males" "External" 50259469.2392694 1401 NA NA NA NA NA NA
10484 "F89" "F89" "All" "All" 101634730.685485 2708 0.00813708067218536 0.0101742385995979 0.0019720877288939 4.25360888169779 3.72354621980145 4.85912822089881
10484 "F89" "F89" "All" "Natural" 101634730.685485 2708 0.00716213091422766 0.00973662244515912 0.00177469983579611 4.13500528624824 3.58815596685546 4.76519662892057
10484 "F89" "F89" "All" "External" 101634730.685485 2708 0.000974949757957693 0.000437616154438748 0.000197387893097791 5.21793722987896 3.5510488145377 7.66727531975692
10484 "F89" "F89" "All" "Air_not_adjust" NA NA 0.0081428408317915 0.0103334929592209 0.00197310585243198 4.25167021025955 3.72184559846205 4.85691818711613
10484 "F89" "F89" "All" "Air_adjusted" NA NA 0.0081428408317915 0.0103334929592209 0.00197310585243198 4.20378162624487 3.67878858681545 4.80369544052859
10484 "F89" "F89" "Males" "All" 50253654.3834269 1719 0.00687445499995154 0.0101268058262412 0.00158878909286308 4.44553569962189 3.72509063617547 5.30531726253593
10484 "F89" "F89" "Males" "Natural" 50253654.3834269 1719 0.00586843719508058 0.0095946853202185 0.00135530835751407 4.45571786157143 3.67977717864107 5.39527821879109
10484 "F89" "F89" "Males" "External" 50253654.3834269 1719 NA NA NA NA NA NA
10484 "F89" "F89" "Females" "All" 51381076.3020585 989 0.0107113798689161 0.0102206305861086 0.00275357458801695 3.96054157018843 3.23552004864655 4.8480273011296
10484 "F89" "F89" "Females" "Natural" 51381076.3020585 989 0.00979977307156153 0.00987544513503449 0.00262977443898163 3.79529568171332 3.07216953934374 4.68863099095394
10484 "F89" "F89" "Females" "External" 51381076.3020585 989 NA NA NA NA NA NA
10485 "F90" "F90" "All" "All" 101216215.813901 64201 0.00170267092194859 0.0102109626574091 0.000512307367887603 3.58515816811807 3.33508328961932 3.85398443584023
10485 "F90" "F90" "All" "Natural" 101216215.813901 64201 0.00086032053180252 0.0097749850855827 0.000355362163686846 2.52696535457898 2.284329426538 2.79537348206385
10485 "F90" "F90" "All" "External" 101216215.813901 64201 0.000842350390146071 0.000435977571826387 0.000156945204200758 6.17999174732628 5.55838194045316 6.87111796313645
10485 "F90" "F90" "All" "Air_not_adjust" NA NA 0.00170106876088951 0.0103715996658493 0.000512345560096167 3.56988990001257 3.32053947209527 3.83796488652195
10485 "F90" "F90" "All" "Air_adjusted" NA NA 0.00170106876088951 0.0103715996658493 0.000512345560096167 3.54312871370805 3.29420915501357 3.81085732300771
10485 "F90" "F90" "Males" "All" 49953835.8395613 42678 0.00180352657622627 0.0101785777098887 0.000513479761338901 3.72553192746888 3.42613210309704 4.05109544084526
10485 "F90" "F90" "Males" "Natural" 49953835.8395613 42678 0.000830944181716813 0.00964908884170751 0.000324006775887305 2.68210530120838 2.37391345965674 3.03030795731293
10485 "F90" "F90" "Males" "External" 49953835.8395613 42678 0.000972582394509452 0.000529488868181224 0.000189472985451595 5.71646606452687 5.08323175625453 6.42858437974612
10485 "F90" "F90" "Females" "All" 51262379.9743394 21523 0.00145129864051141 0.0102425209337301 0.000509385298533086 2.9808173697411 2.5786779022733 3.44566965262207
10485 "F90" "F90" "Females" "Natural" 51262379.9743394 21523 0.000933538044437071 0.00989766765128697 0.000433512223026283 2.25246075725795 1.88088340169019 2.69744496571551
10485 "F90" "F90" "Females" "External" 51262379.9743394 21523 0.000517760596074342 0.000344853282443171 7.58730755068034e-05 7.28349393976569 5.68144513221487 9.33728703456168
10486 "F91" "F91" "All" "All" 101572185.076278 7164 0.00383349408605069 0.0101792729891903 0.000958272520626411 4.06928690001583 3.65926453980675 4.52525246385028
10486 "F91" "F91" "All" "Natural" 101572185.076278 7164 0.00273500747659757 0.00974209621715719 0.000764146996887405 3.55843757059283 3.13840788657124 4.03468204307905
10486 "F91" "F91" "All" "External" 101572185.076278 7164 0.00109848660945312 0.00043717677203314 0.000194125523739005 6.08420166169225 4.98179545055157 7.43055595669635
10486 "F91" "F91" "All" "Air_not_adjust" NA NA 0.00383486556035914 0.0103387238898811 0.000958457616023442 4.06143303111338 3.65216219152439 4.51656783055789
10486 "F91" "F91" "All" "Air_adjusted" NA NA 0.00383486556035914 0.0103387238898811 0.000958457616023442 4.03379644402917 3.62617491674422 4.48723906746116
10486 "F91" "F91" "Males" "All" 50206158.71039 5136 0.00328806506317553 0.0101345534705228 0.000886741508737438 3.75941354967259 3.2874904261084 4.29908179358325
10486 "F91" "F91" "Males" "Natural" 50206158.71039 5136 0.0020951856449072 0.00960312464415294 0.000656373789320908 3.23070875821831 2.73177076442281 3.82077413535604
10486 "F91" "F91" "Males" "External" 50206158.71039 5136 0.00119287941826833 0.000531428826369831 0.000230367719416529 5.32166527111745 4.2522545695243 6.6600248867475
10486 "F91" "F91" "Females" "All" 51366026.3658882 2028 0.00533038981998442 0.0102229827212939 0.00115458489501408 4.64739204890769 3.90506002273382 5.53083761338195
10486 "F91" "F91" "Females" "Natural" 51366026.3658882 2028 0.00449095835227034 0.00987792975041095 0.00105992380353447 4.26294408734157 3.52683938972613 5.15268496340902
10486 "F91" "F91" "Females" "External" 51366026.3658882 2028 0.000839431467714082 0.000345052970882918 9.46610914796062e-05 8.96950544973424 5.7728239308977 13.9363384326017
10487 "F92" "F92" "All" "All" 101573830.824343 7577 0.00688608481055808 0.0101765385002322 0.00248577463200303 2.78854403487753 2.5744761216451 3.02041171369738
10487 "F92" "F92" "All" "Natural" 101573830.824343 7577 0.00573269415406328 0.00973939834671385 0.00226506014165951 2.53605626313171 2.3235421963142 2.76800713151321
10487 "F92" "F92" "All" "External" 101573830.824343 7577 0.0011533906564948 0.000437140153518347 0.000220714490343519 5.45566257666804 4.48378392711105 6.63819992986003
10487 "F92" "F92" "All" "Air_not_adjust" NA NA 0.00688943225998499 0.0103359324769376 0.00248672512005201 2.78711860284048 2.57315557666892 3.01887308203711
10487 "F92" "F92" "All" "Air_adjusted" NA NA 0.00688943225998499 0.0103359324769376 0.00248672512005201 2.7718377988688 2.5587061717045 3.00272257447978
10487 "F92" "F92" "Males" "All" 50218821.4201961 4139 0.00508294969008723 0.010130942654807 0.00157248071162444 3.25178852608755 2.88441127620839 3.66595731531549
10487 "F92" "F92" "Males" "Natural" 50218821.4201961 4139 0.00392600964868677 0.00959930931007734 0.0013224089248972 2.97991127537656 2.60016406197802 3.41511958378549
10487 "F92" "F92" "Males" "External" 50218821.4201961 4139 0.00115694004140045 0.000531633344729653 0.000250071786727241 4.74595786130961 3.68643273518732 6.11000325771084
10487 "F92" "F92" "Females" "All" 51355009.404147 3438 0.00961466397763712 0.0102211255745114 0.00386780903212841 2.47767619095346 2.22595487487466 2.75786332261715
10487 "F92" "F92" "Females" "Natural" 51355009.404147 3438 0.00846664439821776 0.00987638802689115 0.00369151922544003 2.28553215712675 2.03896122307716 2.56192083603092
10487 "F92" "F92" "Females" "External" 51355009.404147 3438 0.00114801957941936 0.00034473754762024 0.00017628980668838 6.53919697704256 4.79113178720857 8.92505132476772
10488 "F93" "F93" "All" "All" 101572077.853193 8158 0.000850864946807603 0.010181902564746 0.00035912890215021 2.47476069143494 1.97521869412118 3.10063918395448
10488 "F93" "F93" "All" "Natural" 101572077.853193 8158 0.000593366344484249 0.00974398693930914 0.000222124678331682 2.8407860878384 2.1688988089472 3.72081240653798
10488 "F93" "F93" "All" "External" 101572077.853193 8158 0.000257498602323353 0.000437915625436837 0.000137004223818528 1.90996633467921 1.26759705138171 2.87786358893116
10488 "F93" "F93" "All" "Air_not_adjust" NA NA 0.000851341947567606 0.0103414029007959 0.000359011132029967 2.46394360200563 1.9665340574006 3.08716650546559
