"id" "start" "end" "sex" "cod" "exposure" "n" "fu" "cases" "HR" "CI_left" "CI_right"
10896 "L80" "L80" "All" "All" 0 7378210 101636082.104417 1034069 1 NA NA
10896 "L80" "L80" "All" "All" 1 2409 1163.12234448686 20 3.10902983681985 2.00579916818178 4.81905999342804
10896 "L80" "L80" "All" "All" 2 2319 1126.49403398458 9 1.41090037706818 0.734108869432542 2.71164122502684
10896 "L80" "L80" "All" "All" 3 2293 2164.56719065798 17 1.38398718598111 0.860365346997869 2.22628739946759
10896 "L80" "L80" "All" "All" 4 2360 5974.44445692043 41 1.10364455263806 0.81262541196992 1.49888408684512
10896 "L80" "L80" "All" "All" 5 1890 7769.06752002396 56 1.04661862129502 0.805447970237228 1.36000161266636
10896 "L80" "L80" "All" "All" 6 1243 7118.92640167677 61 0.814545109771425 0.633757908688411 1.04690407292218
10897 "L81" "L81" "All" "All" 0 7377656 101577818.203608 1033486 1 NA NA
10897 "L81" "L81" "All" "All" 1 10149 4935.07744591661 48 1.13110107735901 0.852387622930906 1.50094817520176
10897 "L81" "L81" "All" "All" 2 9785 4737.33370761285 40 0.963667428294132 0.70686543587636 1.31376477787982
10897 "L81" "L81" "All" "All" 3 9487 8890.69863013699 86 1.09156061328308 0.883598902945845 1.34846769105139
10897 "L81" "L81" "All" "All" 4 9020 22280.8041694737 212 1.08930028641235 0.952091080145119 1.24628319571818
10897 "L81" "L81" "All" "All" 5 6321 23656.8988097912 216 1.00166479779609 0.876590533080507 1.14458499068884
10897 "L81" "L81" "All" "All" 6 3370 19079.709993263 185 0.857845628101502 0.742699776649083 0.990843332380002
10898 "L82" "L82" "All" "All" 0 7377724 101564578.310001 1031356 1 NA NA
10898 "L82" "L82" "All" "All" 1 17277 8298.87901789056 165 0.861538382639993 0.739608117864736 1.00356981870997
10898 "L82" "L82" "All" "All" 2 16142 7722.66254959204 187 1.01443369787164 0.878962002152991 1.17078522718484
10898 "L82" "L82" "All" "All" 3 15058 13899.5745939067 347 1.00643115563876 0.905896799056729 1.11812258537071
10898 "L82" "L82" "All" "All" 4 13459 30713.1362377423 885 1.05847400600829 0.990946526854418 1.13060310625605
10898 "L82" "L82" "All" "All" 5 7736 23866.0062804102 827 1.1006000144483 1.02804621783234 1.17827425537121
10898 "L82" "L82" "All" "All" 6 2634 12320.1576839584 506 1.09462271596098 1.00323728058172 1.19433250088457
10899 "L83" "L83" "All" "All" 0 7378549 101658367.42054 1034228 1 NA NA
10899 "L83" "L83" "All" "All" 1 297 144.182678344187 5 4.70434344278212 1.95809355202564 11.3022420224778
10899 "L83" "L83" "All" "All" 2 288 140.046575342466 NA NA NA NA
10899 "L83" "L83" "All" "All" 3 287 274.657871098136 NA NA NA NA
10899 "L83" "L83" "All" "All" 4 304 758.189871996406 10 1.8307110808187 0.985017825629981 3.4024796041522
10899 "L83" "L83" "All" "All" 5 230 923.972737480351 13 2.4540229536217 1.42493535125608 4.22631711087354
10899 "L83" "L83" "All" "All" 6 137 790.256089527658 11 2.57111231794078 1.42387100278863 4.64270888199843
10900 "L84" "L84" "All" "All" 0 7377701 101621669.369159 1033078 1 NA NA
10900 "L84" "L84" "All" "All" 1 3644 1756.82902911895 37 0.93905406610305 0.680377880360202 1.29607761292566
10900 "L84" "L84" "All" "All" 2 3593 1727.20481323452 62 1.56634497075135 1.22118268943509 2.00906595599794
10900 "L84" "L84" "All" "All" 3 3585 3336.85209222247 116 1.50920523383717 1.25808634976383 1.81044841498287
10900 "L84" "L84" "All" "All" 4 3763 9174.44614866382 290 1.38841890698511 1.23745071698099 1.55780511887921
10900 "L84" "L84" "All" "All" 5 2949 11860.4055842503 379 1.49824120397696 1.35471875760103 1.65696879348548
10900 "L84" "L84" "All" "All" 6 1878 11873.6195373905 311 1.29796292708642 1.16139705633499 1.45058724826388
10901 "L85" "L85" "All" "All" 0 7378120 101632459.279804 1033065 1 NA NA
10901 "L85" "L85" "All" "All" 1 3706 1771.39600269481 141 3.0375626318804 2.57533900217121 3.58274647913044
10901 "L85" "L85" "All" "All" 2 3519 1698.66961598922 70 1.58604240933172 1.2547926550476 2.00473800518328
10901 "L85" "L85" "All" "All" 3 3417 3168.8671008309 142 1.73927596628217 1.47547084623035 2.05024782062993
10901 "L85" "L85" "All" "All" 4 3305 7799.74503331088 352 1.8953941155346 1.70734283969236 2.10415785844774
10901 "L85" "L85" "All" "All" 5 2196 8084.13143947901 311 1.75458036696352 1.5699890342313 1.96087501059597
10901 "L85" "L85" "All" "All" 6 1150 6416.63736806647 192 1.59985750439949 1.38880098532267 1.84298834853481
10903 "L87" "L87" "All" "All" 0 7378557 101658901.806834 1034149 1 NA NA
10903 "L87" "L87" "All" "All" 1 299 139.197402500187 23 7.06403551933136 4.69421312218897 10.6302369576066
10903 "L87" "L87" "All" "All" 2 271 131.412261396811 5 1.67748325110079 0.698211685302997 4.03022481140877
10903 "L87" "L87" "All" "All" 3 276 251.894228609925 9 1.45113715219831 0.755044242164283 2.78897436321624
10903 "L87" "L87" "All" "All" 4 262 679.417957930983 34 1.98731090640931 1.41998016033513 2.78130973168056
10903 "L87" "L87" "All" "All" 5 202 752.659622726253 31 1.8431171403214 1.29619093843128 2.62081819292602
10903 "L87" "L87" "All" "All" 6 108 542.338056740774 22 1.68469748971405 1.10928022446287 2.55860112644044
10904 "L88" "L88" "All" "All" 0 7378332 101650012.214754 1033578 1 NA NA
10904 "L88" "L88" "All" "All" 1 1523 697.495785612696 150 8.28026215032976 7.0556355108165 9.71744376152578
10904 "L88" "L88" "All" "All" 2 1349 633.838715472715 84 5.45726034297576 4.40650885754015 6.75856815765963
10904 "L88" "L88" "All" "All" 3 1288 1158.27890560671 87 3.18773387374984 2.5835565618255 3.93320099896403
10904 "L88" "L88" "All" "All" 4 1227 2877.34273523467 167 2.74160738035689 2.35575714217607 3.19065615612833
10904 "L88" "L88" "All" "All" 5 850 3201.57534246575 136 2.48449877202813 2.10011052613571 2.93924251671046
10904 "L88" "L88" "All" "All" 6 463 2817.98012575792 71 2.07587354837996 1.64503530374338 2.61954924557402
10905 "L89" "L89" "All" "All" 0 7376349 101577546.080373 1012730 1 NA NA
10905 "L89" "L89" "All" "All" 1 25877 9677.34459914665 8764 14.783877841914 14.4755098036649 15.0988149646585
10905 "L89" "L89" "All" "All" 2 16946 7745.02330264242 2039 4.55389585544622 4.36016364019524 4.75623604377419
10905 "L89" "L89" "All" "All" 3 14950 12906.3889587544 2705 3.72550585420096 3.58743917416794 3.86888618756994
10905 "L89" "L89" "All" "All" 4 12620 25594.8874990643 4588 3.44507569714139 3.3464603164844 3.54659713147373
10905 "L89" "L89" "All" "All" 5 6105 18288.5654090875 2610 3.55336750728323 3.41934973857597 3.69263795960067
10905 "L89" "L89" "All" "All" 6 2063 9640.43622277117 837 3.45938204292564 3.23259102049406 3.7020841928489
10906 "L90" "L90" "All" "All" 0 7373160 101193566.064915 1029960 1 NA NA
10906 "L90" "L90" "All" "All" 1 52443 25531.3641964219 171 0.8589534486806 0.739380104806578 0.997864322023251
10906 "L90" "L90" "All" "All" 2 50870 24707.7014222622 205 1.05071038757502 0.916268657889286 1.20487840444221
10906 "L90" "L90" "All" "All" 3 49648 46762.6319784415 363 0.98031952775644 0.88446077669944 1.08656754693735
10906 "L90" "L90" "All" "All" 4 48105 120747.257017741 1126 1.1576558947429 1.09192131359355 1.22734775294608
10906 "L90" "L90" "All" "All" 5 35716 138594.4370911 1290 1.15160992247787 1.09039010395432 1.21626692019672
10906 "L90" "L90" "All" "All" 6 20836 111489.269743244 1158 1.18390681049408 1.11755891676473 1.2541936849217
10907 "L91" "L91" "All" "All" 0 7377079 101589621.449465 1033770 1 NA NA
10907 "L91" "L91" "All" "All" 1 5555 2708.04407515533 17 1.30930662253249 0.813939511515098 2.10615630222498
10907 "L91" "L91" "All" "All" 2 5541 2681.56606781945 23 1.77288464019199 1.17814541428669 2.6678539926514
10907 "L91" "L91" "All" "All" 3 5648 5302.76749756718 44 1.72041751687845 1.28029524391756 2.3118389656166
10907 "L91" "L91" "All" "All" 4 6193 15424.2077850138 103 1.29359334739789 1.0664024963114 1.56918588827407
10907 "L91" "L91" "All" "All" 5 5081 21228.778972977 148 1.2430308347684 1.05805254060384 1.46034870376401
10907 "L91" "L91" "All" "All" 6 3504 24431.9125009357 168 1.07616968653842 0.925118699915694 1.25188388725658
10908 "L92" "L92" "All" "All" 0 7377216 101577822.959226 1033383 1 NA NA
10908 "L92" "L92" "All" "All" 1 8825 4268.66386705592 47 1.45497864039565 1.09318072431137 1.93651680543591
10908 "L92" "L92" "All" "All" 2 8523 4108.1137285725 32 1.01677835893655 0.71903565571847 1.43781219050769
10908 "L92" "L92" "All" "All" 3 8372 7814.39602515159 84 1.36691795732893 1.10373248382987 1.69286011732196
10908 "L92" "L92" "All" "All" 4 8361 20370.9052099708 196 1.20184857963344 1.04482236497405 1.38247424326794
10908 "L92" "L92" "All" "All" 5 6048 23375.0993637248 250 1.20570104562672 1.06511640523794 1.36484144294127
10908 "L92" "L92" "All" "All" 6 3684 23638.5889437832 281 1.04993322262168 0.934048804906514 1.1801950456701
10909 "L93" "L93" "All" "All" 0 7377817 101627923.639569 1033369 1 NA NA
10909 "L93" "L93" "All" "All" 1 2955 1422.02004641066 73 4.77040699231723 3.79248620725382 6.00049192764963
10909 "L93" "L93" "All" "All" 2 2893 1397.25171045737 41 2.74769148523732 2.02315064933128 3.73170851144533
10909 "L93" "L93" "All" "All" 3 2938 2737.27605359683 75 2.53997205663687 2.02551237285149 3.18509930374499
10909 "L93" "L93" "All" "All" 4 3180 7768.21527060408 190 2.12149728259003 1.84026832442311 2.44570352067966
10909 "L93" "L93" "All" "All" 5 2501 10007.7359458043 236 1.89054259703272 1.66405745670105 2.14785330686892
10909 "L93" "L93" "All" "All" 6 1589 10142.5877685456 289 2.0962136534448 1.86787837717772 2.35246134575832
10910 "L94" "L94" "All" "All" 0 7378005 101637422.590598 1033656 1 NA NA
10910 "L94" "L94" "All" "All" 1 2204 1041.9186316341 75 5.89086871638313 4.69770654706478 7.38708003277561
10910 "L94" "L94" "All" "All" 2 2116 1019.4418669062 30 2.36837821268872 1.65592359306306 3.38736363310275
10910 "L94" "L94" "All" "All" 3 2144 1966.19545624673 50 2.02800596758746 1.53704711711147 2.67578538015115
10910 "L94" "L94" "All" "All" 4 2276 5488.87600868328 140 1.88487323319955 1.59711621720687 2.22447625724157
10910 "L94" "L94" "All" "All" 5 1774 7000.26614267535 145 1.38552708445464 1.17739141220608 1.63045634769873
10910 "L94" "L94" "All" "All" 6 1113 7459.43766000449 177 1.58690720782803 1.36949579716846 1.83883330745759
10911 "L95" "L95" "All" "All" 0 7377788 101618009.768463 1032214 1 NA NA
10911 "L95" "L95" "All" "All" 1 5473 2551.55037053672 365 6.56102943661499 5.92117961379606 7.27002220433083
10911 "L95" "L95" "All" "All" 2 5039 2391.95779624224 167 3.34822134599756 2.87699620595506 3.89662876808425
10911 "L95" "L95" "All" "All" 3 4849 4463.06212291339 221 2.39432050150089 2.09853732183904 2.73179352315908
10911 "L95" "L95" "All" "All" 4 4677 11332.9932030841 488 2.0656501170498 1.89021458793829 2.25736825506245
10911 "L95" "L95" "All" "All" 5 3357 12616.3789280635 475 1.89615122190068 1.73302824532321 2.0746283080025
10911 "L95" "L95" "All" "All" 6 1830 10033.0154802006 343 1.69524082827085 1.52495288928117 1.8845444249698
10912 "L97" "L97" "All" "All" 0 7374206 101472789.204768 1006190 1 NA NA
10912 "L97" "L97" "All" "All" 1 39011 17363.388472191 5904 6.52288633989679 6.35795236996514 6.69209892232101
10912 "L97" "L97" "All" "All" 2 32877 15414.5260797964 2567 3.32319611135848 3.19688158534482 3.45450155087836
10912 "L97" "L97" "All" "All" 3 30441 27169.6866906206 3831 2.84156446370511 2.75276940662042 2.93322374986169
10912 "L97" "L97" "All" "All" 4 27023 58898.3143124485 7765 2.67857841892826 2.61935049941767 2.73914558129709
10912 "L97" "L97" "All" "All" 5 15137 47833.0052024852 5778 2.67953801584437 2.61105025128845 2.74982221227346
10912 "L97" "L97" "All" "All" 6 5539 21930.6008383861 2238 2.68524577518089 2.5760228604878 2.79909972218237
10913 "L98" "L98" "All" "All" 0 7373187 101352511.344981 1016871 1 NA NA
10913 "L98" "L98" "All" "All" 1 43692 20425.647406243 2997 5.36798375181547 5.17886136371988 5.5640125378945
10913 "L98" "L98" "All" "All" 2 40035 19123.6035406842 1509 3.01565272200353 2.86714101528423 3.17185701409449
10913 "L98" "L98" "All" "All" 3 38515 35263.7133992065 2343 2.60903029605784 2.50535516871376 2.71699564626693
10913 "L98" "L98" "All" "All" 4 36045 83966.5311175986 4733 2.35405496842536 2.28775509358392 2.42227623485994
10913 "L98" "L98" "All" "All" 5 22984 83798.8536417397 3709 2.15131863091081 2.08303367927483 2.22184206513415
10913 "L98" "L98" "All" "All" 6 12121 66309.0322778651 2111 1.9850001084487 1.90194515763673 2.07168193820967
10914 "L99" "L99" "All" "All" 0 7378476 101653302.840969 1034119 1 NA NA
10914 "L99" "L99" "All" "All" 1 1045 503.544374578934 24 5.19202070801135 3.47974405675997 7.74685683564863
10914 "L99" "L99" "All" "All" 2 998 478.858327719141 10 2.31308027536276 1.24440612731819 4.29951303100921
10914 "L99" "L99" "All" "All" 3 967 902.987626319337 9 1.01219463715269 0.526604873030217 1.94555355628444
10914 "L99" "L99" "All" "All" 4 936 2165.63456097013 33 1.33192644442186 0.946571359662113 1.87416197969851
10914 "L99" "L99" "All" "All" 5 599 2227.66636724306 40 1.42017678051966 1.0417232088038 1.9361209108926
10914 "L99" "L99" "All" "All" 6 280 1817.19413878284 38 1.76860427621965 1.28689312523482 2.43063003797744
13 "M00" "M99" "All" "All" 0 6799534 75529146.5287372 587029 1 NA NA
13 "M00" "M99" "All" "All" 1 2083999 1007912.38849465 31277 2.64990695518558 2.61990858443455 2.68024881206169
13 "M00" "M99" "All" "All" 2 2057185 997819.948147316 17855 1.53048287679261 1.50784942599363 1.55345606515839
13 "M00" "M99" "All" "All" 3 2098177 1976734.82269631 30328 1.28916174963494 1.27435160923023 1.30414400914495
13 "M00" "M99" "All" "All" 4 2327955 5807233.43489033 87720 1.19415624985312 1.18568763121575 1.20268535449013
13 "M00" "M99" "All" "All" 5 1923395 7962805.80047159 128861 1.17057412638582 1.16345566662722 1.17773613956101
13 "M00" "M99" "All" "All" 6 1275077 8379745.80292687 151203 1.21791633599599 1.21049617192159 1.22538198458837
1126 "M00" "M25" "All" "All" 0 7146468 89321187.7216259 819016 1 NA NA
1126 "M00" "M25" "All" "All" 1 1109006 539277.37387529 9772 1.33084941253054 1.30456113503862 1.35766742643337
1126 "M00" "M25" "All" "All" 2 1092483 531426.739838311 6897 0.939251340565476 0.917248394848343 0.961782092733893
1126 "M00" "M25" "All" "All" 3 1100104 1041395.45330489 13542 0.912240728367232 0.896873676420267 0.927871079697097
1126 "M00" "M25" "All" "All" 4 1170651 2947406.33779474 43632 0.94888399875631 0.939776245254073 0.958080019198976
1126 "M00" "M25" "All" "All" 5 941466 3775988.63946403 66863 0.988240853871323 0.98043450981762 0.996109353027559
1126 "M00" "M25" "All" "All" 6 579332 3504716.46046111 74551 1.06708555803216 1.05881460341628 1.07542112140017
1127 "M00" "M03" "All" "All" 0 7366919 101061712.039449 1024757 1 NA NA
1127 "M00" "M03" "All" "All" 1 49516 23874.8909499214 1114 3.87171780945582 3.65077720564707 4.10602947034686
1127 "M00" "M03" "All" "All" 2 48653 23633.5123212815 501 1.82770725223759 1.67443196674556 1.99501315444577
1127 "M00" "M03" "All" "All" 3 49521 46861.9388576989 848 1.60485857388731 1.50035258030351 1.71664385824471
1127 "M00" "M03" "All" "All" 4 53320 135399.201339921 2212 1.55851525575489 1.49483135262775 1.62491226729415
1127 "M00" "M03" "All" "All" 5 43786 182593.938925069 2574 1.46313722505946 1.40761750885536 1.52084676830677
1127 "M00" "M03" "All" "All" 6 29380 187323.204521297 2267 1.2808520163353 1.22909412489044 1.33478946366004
1128 "M05" "M14" "All" "All" 0 7343987 100110743.905966 979470 1 NA NA
1128 "M05" "M14" "All" "All" 1 159373 76362.3511116102 4862 2.83256620497132 2.75384203977379 2.91354086024654
1128 "M05" "M14" "All" "All" 2 153415 73765.3996107493 2863 1.76236124653222 1.69887374696919 1.82822129591419
1128 "M05" "M14" "All" "All" 3 151978 141081.554697208 5170 1.67480430565156 1.6296404107468 1.72121987386383
1128 "M05" "M14" "All" "All" 4 158515 381279.844426978 13151 1.59531206885587 1.56808668085868 1.62301014867594
1128 "M05" "M14" "All" "All" 5 118812 460664.464144023 15240 1.56861688623414 1.5436977199706 1.59393831055587
1128 "M05" "M14" "All" "All" 6 69146 417501.206407665 13517 1.56645199939578 1.53994603624742 1.59341419027282
1129 "M15" "M19" "All" "All" 0 7290163 96681867.229366 891314 1 NA NA
1129 "M15" "M19" "All" "All" 1 520393 252990.482543604 5189 0.942244985328537 0.916873182446618 0.968318879179855
1129 "M15" "M19" "All" "All" 2 508673 247511.351006812 4061 0.731944096127692 0.709719819370529 0.754864307342225
1129 "M15" "M19" "All" "All" 3 506575 478597.425877686 8438 0.749095491293192 0.733199236747125 0.765336387371776
1129 "M15" "M19" "All" "All" 4 522179 1301079.64793772 29353 0.83925212315632 0.829531184469694 0.849086977571153
1129 "M15" "M19" "All" "All" 5 401985 1539572.68762632 46633 0.915183446783593 0.906647354494733 0.92379990645146
1129 "M15" "M19" "All" "All" 6 221176 1159779.90200614 49285 1.02547168135112 1.01593775709127 1.03509507537539
1130 "M20" "M25" "All" "All" 0 7257803 94066404.8666517 975575 1 NA NA
1130 "M20" "M25" "All" "All" 1 679190 331575.787873344 2051 0.880169230959709 0.842840766633842 0.919150930753163
1130 "M20" "M25" "All" "All" 2 670784 327063.523429897 1770 0.757372326612716 0.722858810717382 0.793533720021331
1130 "M20" "M25" "All" "All" 3 673956 641197.077767797 3710 0.788338685797283 0.763315105529174 0.814182608234568
1130 "M20" "M25" "All" "All" 4 704803 1805142.40575642 11648 0.821345764730811 0.806452700644475 0.836513864609949
1130 "M20" "M25" "All" "All" 5 569996 2294734.97874841 17861 0.876164193867994 0.863249260000386 0.889272345991944
1130 "M20" "M25" "All" "All" 6 354542 2195280.08613669 21658 0.935279608609469 0.92261109240446 0.948122078178099
1131 "M30" "M36" "All" "All" 0 7360267 100865595.036926 1005099 1 NA NA
1131 "M30" "M36" "All" "All" 1 80138 38236.2240811438 2906 3.08569005936827 2.97532535175506 3.20014856085157
1131 "M30" "M36" "All" "All" 2 76973 37053.1604236844 1430 1.57126988122839 1.491838145025 1.65493089708744
1131 "M30" "M36" "All" "All" 3 76744 71449.0272550341 2328 1.30014400156084 1.2483162666622 1.35412352617533
1131 "M30" "M36" "All" "All" 4 80822 195011.577767797 6334 1.22347702851847 1.19359911156279 1.25410284308312
1131 "M30" "M36" "All" "All" 5 61459 239487.722673853 8561 1.26104991036591 1.23446587703691 1.28820642677539
1131 "M30" "M36" "All" "All" 6 36057 214565.97723632 7615 1.29992627353614 1.27081177612608 1.32970778865517
1132 "M40" "M54" "All" "All" 0 7218981 94267928.267827 897482 1 NA NA
1132 "M40" "M54" "All" "All" 1 647796 311594.817231829 12823 3.04735317765873 2.99467512642691 3.10095786599289
1132 "M40" "M54" "All" "All" 2 631001 305270.95034808 6180 1.51443207105812 1.4770081932461 1.55280418100378
1132 "M40" "M54" "All" "All" 3 635930 595586.890762782 10044 1.24995254800923 1.2256048384631 1.27478394605065
1132 "M40" "M54" "All" "All" 4 684337 1687658.02032338 27669 1.17526436425986 1.1612799539155 1.18941717821096
1132 "M40" "M54" "All" "All" 5 545088 2211886.55980238 38074 1.18524506048352 1.17312767762448 1.19748760530929
1132 "M40" "M54" "All" "All" 6 348420 2281473.22006887 42001 1.21856936553251 1.20649123911162 1.23076840550263
1133 "M40" "M43" "All" "All" 0 7358761 100758199.564623 1021266 1 NA NA
1133 "M40" "M43" "All" "All" 1 76668 37145.2825510891 660 1.59278459906948 1.47574389589581 1.71910775717147
1133 "M40" "M43" "All" "All" 2 75554 36609.8717493825 447 1.09270193771821 0.995933608107733 1.19887261055656
1133 "M40" "M43" "All" "All" 3 76262 71584.7673328842 874 1.07424497438807 1.00530097317511 1.14791718678364
1133 "M40" "M43" "All" "All" 4 83123 203834.462923871 2828 1.18351965814826 1.14062616898088 1.22802616607935
1133 "M40" "M43" "All" "All" 5 66580 268903.616947376 3904 1.2331419758424 1.19497611636405 1.27252679928981
1133 "M40" "M43" "All" "All" 6 42234 285121.160236545 4294 1.32946511517552 1.29014282427732 1.36998591102401
1134 "M45" "M49" "All" "All" 0 7350513 99988880.9756943 980010 1 NA NA
1134 "M45" "M49" "All" "All" 1 200233 96543.9537839659 3964 1.90852855986301 1.84989242216965 1.96902329030607
1134 "M45" "M49" "All" "All" 2 192084 93022.1681263568 2300 1.12619182999571 1.08103234626255 1.17323782432044
1134 "M45" "M49" "All" "All" 3 188157 175686.526289393 4130 1.03010020309911 0.999081778411294 1.06208165472917
1134 "M45" "M49" "All" "All" 4 186143 454104.555767647 12168 1.06152859874632 1.04269831151684 1.08069894571622
1134 "M45" "M49" "All" "All" 5 135223 497112.98300771 16759 1.14923106906726 1.13177336126155 1.16695806361557
1134 "M45" "M49" "All" "All" 6 68151 356047.563694887 14942 1.27643676816495 1.25582547259925 1.29738634760381
1135 "M50" "M54" "All" "All" 0 7245890 95425127.6582454 928054 1 NA NA
1135 "M50" "M54" "All" "All" 1 542388 260790.030608578 10513 3.20880244190402 3.14769120061336 3.27110013496968
1135 "M50" "M54" "All" "All" 2 528393 255538.139321806 4971 1.57292984951749 1.52968716005733 1.61739496552381
1135 "M50" "M54" "All" "All" 3 532716 498620.852354218 7969 1.28697358566634 1.25890134832168 1.31567180574633
1135 "M50" "M54" "All" "All" 4 571073 1412500.41136313 21259 1.18545638109617 1.16944150980031 1.20169056742444
1135 "M50" "M54" "All" "All" 5 455746 1860891.25039299 28697 1.17484924458121 1.16110788606797 1.18875322789103
1135 "M50" "M54" "All" "All" 6 295501 1947930.38407815 32810 1.18393821450383 1.1707834765375 1.19724075702534
1136 "M60" "M63" "All" "All" 0 7314843 99319302.7640318 999266 1 NA NA
1136 "M60" "M63" "All" "All" 1 164742 79180.3733962123 2007 2.69220243945385 2.57684002022022 2.81272951294115
1136 "M60" "M63" "All" "All" 2 163751 78861.3915487686 1110 1.49137154029101 1.40611876916075 1.58179317421208
1136 "M60" "M63" "All" "All" 3 170365 158007.488404821 1948 1.27389914970418 1.21850997628568 1.33180611993329
1136 "M60" "M63" "All" "All" 4 197761 478926.465521371 6118 1.20284767567822 1.17297885935819 1.23347707364151
1136 "M60" "M63" "All" "All" 5 162298 694887.741245602 9876 1.19014168966 1.16677617408742 1.21397511615679
1136 "M60" "M63" "All" "All" 6 117615 852232.502215735 13948 1.2335096795819 1.21296453243184 1.25440281965354
1137 "M65" "M68" "All" "All" 0 7333187 98711827.789655 1009556 1 NA NA
1137 "M65" "M68" "All" "All" 1 276432 134873.698749906 515 0.48286675840673 0.442901003863314 0.526438875370398
1137 "M65" "M68" "All" "All" 2 272452 132685.045415076 657 0.612883038935641 0.567747616925251 0.661606686170275
1137 "M65" "M68" "All" "All" 3 272446 258112.554113332 1473 0.685988856327872 0.651805917999125 0.721964465205505
1137 "M65" "M68" "All" "All" 4 279637 712679.856321581 4846 0.760688285739721 0.73950871399218 0.782474441630114
1137 "M65" "M68" "All" "All" 5 221745 882921.661067445 7765 0.865543761428324 0.846411084026844 0.885108922940015
1137 "M65" "M68" "All" "All" 6 135163 828298.121041994 9461 0.968434834022189 0.948930221651489 0.988340350374078
1138 "M70" "M79" "All" "All" 0 7240479 92790794.269369 916870 1 NA NA
1138 "M70" "M79" "All" "All" 1 867034 420641.741507598 7890 1.73043270454005 1.69249208559047 1.76922383887964
1138 "M70" "M79" "All" "All" 2 846672 411298.727719141 4890 1.09566543586113 1.06529427434637 1.12690246840699
1138 "M70" "M79" "All" "All" 3 842552 796230.017651022 8864 1.01152294079135 0.990572245087973 1.03291674566988
1138 "M70" "M79" "All" "All" 4 858388 2175016.83048132 25168 1.00122820435217 0.98874768398822 1.01386626074991
1138 "M70" "M79" "All" "All" 5 671382 2668179.67312673 33754 0.996072852568004 0.985264709656678 1.00699955849295
1138 "M70" "M79" "All" "All" 6 406668 2399237.46650947 36837 1.05761320015295 1.04644134679387 1.06890432470468
1139 "M80" "M94" "All" "All" 0 7341794 98899016.9922075 893847 1 NA NA
1139 "M80" "M94" "All" "All" 1 386991 183710.034463658 21013 4.33449721860514 4.27534470207164 4.39446815340806
1139 "M80" "M94" "All" "All" 2 359826 172944.414005539 11614 2.56546204816868 2.51879845568328 2.61299013652461
1139 "M80" "M94" "All" "All" 3 345059 320168.799528408 17477 2.06839819772235 2.03751966447426 2.09974469397084
1139 "M80" "M94" "All" "All" 4 323839 788031.981128827 38279 1.81685462257472 1.79813039959358 1.83577382392135
1139 "M80" "M94" "All" "All" 5 225067 791791.053956135 34444 1.66271574580847 1.64461091511746 1.68101988497502
1139 "M80" "M94" "All" "All" 6 102466 505735.451074182 17599 1.55589012896073 1.53249344073198 1.57964401612132
1140 "M80" "M85" "All" "All" 0 7356572 99646357.7559473 910378 1 NA NA
1140 "M80" "M85" "All" "All" 1 314689 149326.631813759 18216 4.0062983498785 3.94770264064231 4.06576379461745
1140 "M80" "M85" "All" "All" 2 291055 139907.699498465 10338 2.43325489610143 2.38640256569115 2.48102708005881
1140 "M80" "M85" "All" "All" 3 276993 256873.753432143 15620 1.973750388369 1.94262599965375 2.00537344619146
1140 "M80" "M85" "All" "All" 4 253490 613279.172774908 34654 1.77526167751342 1.75606669196513 1.79466647711484
1140 "M80" "M85" "All" "All" 5 170046 570884.57564189 30854 1.65784614864371 1.63880381239302 1.67710975028758
1140 "M80" "M85" "All" "All" 6 67881 284769.137255782 14213 1.55436075868739 1.52843818448863 1.58072298419812
1141 "M86" "M90" "All" "All" 0 7370495 101221767.500374 1015685 1 NA NA
1141 "M86" "M90" "All" "All" 1 52793 24742.1393068343 3231 6.52288677446398 6.30142804274285 6.75212849910716
1141 "M86" "M90" "All" "All" 2 48698 23239.1505427053 1470 3.23384122844006 3.07255744734502 3.40359107029723
1141 "M86" "M90" "All" "All" 3 47129 43390.8970656486 2117 2.4811331800126 2.37754625905308 2.58923326245236
1141 "M86" "M90" "All" "All" 4 45923 111980.806669661 4506 2.0120096046356 1.95397237916197 2.07177066181565
1141 "M86" "M90" "All" "All" 5 33291 128082.449966315 4102 1.57364037140698 1.52609427194013 1.62266778930617
1141 "M86" "M90" "All" "All" 6 19169 108195.782438805 3162 1.48255540502078 1.43161362816371 1.53530986693358
1142 "M91" "M94" "All" "All" 0 7371223 101280258.299895 1031604 1 NA NA
1142 "M91" "M94" "All" "All" 1 32406 15680.0089527659 462 9.20725183205902 8.40453681061318 10.0866339465493
1142 "M91" "M94" "All" "All" 2 31677 15325.0836514709 288 6.1298524133384 5.46110024954408 6.88049823155096
1142 "M91" "M94" "All" "All" 3 31727 29757.3278389101 362 3.96298055847144 3.57494865244581 4.39313020512276
1142 "M91" "M94" "All" "All" 4 33889 84580.4453177633 432 1.53716872662095 1.39879180829919 1.68923472391116
1142 "M91" "M94" "All" "All" 5 27472 112089.995104424 465 1.0802162400055 0.986329007505926 1.18304046245402
1142 "M91" "M94" "All" "All" 6 17839 123707.565603713 660 1.03591076164213 0.959759977966057 1.1181036204074
1143 "M95" "M99" "All" "All" 0 7370231 101133452.04939 1025336 1 NA NA
1143 "M95" "M99" "All" "All" 1 57661 27837.5023879033 789 2.59769537947886 2.42254439643169 2.78550985257705
